SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532692,RADHA MADHAV,B ,Q,5.31,5.57,5.05,5.57,5.57,5.31,68,37562,206272.00,
532693,PUNJ LLOYD  ,B ,Q,1.30,1.34,1.26,1.34,1.33,1.28,94,181280,240004.00,
532694,BARTRONICSIN,B ,Q,2.72,2.84,2.72,2.84,2.84,2.99,2,139,390.00,
532695,CELEBRITYFAS,B ,Q,7.63,7.80,7.45,7.71,7.52,7.51,10,105,795.00,
532696,EDUCOMP SOLN,Z ,Q,1.35,1.35,1.27,1.33,1.31,1.29,28,16301,21577.00,
532698,NITINSPINNER,B ,Q,51.30,54.60,51.00,54.15,54.15,50.15,32,898,46614.00,
532699,ROYALORCH   ,B ,Q,65.95,68.75,64.20,66.30,66.30,63.90,48,638,41978.00,
532700,ENT NETWORK ,B ,Q,369.65,402.50,361.80,393.05,401.25,390.00,177,1687,653252.00,
532702,GUJ PETRONET,A ,Q,209.65,218.75,209.65,214.95,214.80,211.50,1148,36629,7918737.00,
532705,JAGRAN PRAK ,A ,Q,65.30,75.70,65.30,69.65,69.65,66.75,461,18687,1313435.00,
532706,INOX LEISURE,A ,Q,286.70,289.85,281.35,283.90,282.60,288.05,242,4729,1349924.00,
532707,DYNEMIC PRO ,B ,Q,115.75,119.50,115.00,117.15,115.00,118.50,84,24155,2874205.00,
532708,GVK POWERINF,B ,Q,4.69,5.45,4.57,4.63,4.70,4.62,137,127020,594219.00,
532710,SADBHAV ENGG,A ,Q,123.00,128.35,115.00,127.70,127.90,121.75,641,49718,6213771.00,
532712,REL COM LTD ,A ,Q,1.33,1.36,1.28,1.35,1.35,1.30,155750,11634196,15573360.00,
532713,SAKUMA EXPO ,B ,Q,10.17,10.50,9.89,9.89,9.89,10.41,231,149806,1484995.00,
532714,KEC INTERN  ,A ,Q,298.00,307.50,298.00,301.65,300.30,297.75,306,6478,1961092.00,
532716,GILLA ARBUT ,B ,Q,38.65,38.65,38.65,38.65,38.65,35.00,1,1,38.00,
532717,INDOTECHTR  ,B ,Q,70.20,85.20,70.20,83.40,83.50,78.15,16,136,11217.00,
532719,BL KASHYAP  ,B ,Q,8.86,9.45,8.75,9.45,9.45,9.19,18,4081,37710.00,
532720,M&M FINANSER,A ,Q,290.70,306.35,290.70,300.95,300.95,292.75,1145,92141,27776338.00,
532721,VISA STEEL  ,B ,Q,5.20,5.34,4.79,5.12,5.12,4.80,10,700,3508.00,
532722,NITCO TILES ,B ,Q,20.00,21.85,19.10,21.50,21.85,20.55,152,12374,250485.00,
532723,MONNETPRO   ,X ,Q,3.45,3.45,3.45,3.45,3.45,3.47,2,300,1035.00,
532725,SOLAR IND   ,A ,Q,1105.00,1105.00,1094.00,1094.70,1094.85,1087.75,25,187,205379.00,
532726,GALLAN METAL,B ,Q,28.80,29.70,28.70,29.00,29.35,28.60,17,11297,325153.00,
532727,ADHUNIK MET ,B ,Q,1.50,1.53,1.43,1.43,1.43,1.50,12,37000,55225.00,
532728,MALU PAPER  ,B ,Q,18.70,18.80,18.70,18.80,18.80,18.40,3,44,823.00,
532729,UTTAM SUGAR ,B ,Q,102.00,108.40,102.00,106.95,106.50,102.50,171,6780,713393.00,
532732,KEWAL KIRAN ,B ,Q,998.00,998.00,998.00,998.00,998.00,960.05,1,1,998.00,
532733,SUN TVNET   ,A ,Q,449.85,452.45,438.00,441.30,440.00,450.65,2924,250164,110881766.00,
532734,GODAWARI POW,B ,Q,168.80,175.95,162.55,163.70,163.30,166.50,867,20690,3525943.00,
532735,RSYSTEMINT  ,B ,Q,42.20,43.50,41.70,41.70,41.70,41.35,15,499,20922.00,
532737,EMKAY GLOB F,B ,Q,50.05,57.60,50.05,56.90,56.90,52.50,27,1318,73037.00,
532738,TANTIA CONS ,T ,Q,1.81,1.81,1.81,1.81,1.81,1.90,1,1,1.00,
532740,LOKESH MACH ,B ,Q,35.80,36.30,35.00,36.30,36.30,34.45,7,131,4733.00,
532741,KAMDHENU    ,B ,Q,93.90,97.75,92.15,96.25,97.00,88.90,182,2284,222265.00,
532742,PAUSHAK LTD ,X ,Q,2278.95,2278.95,2163.05,2260.60,2265.00,2202.25,110,824,1813665.00,
532744,GTN TEXTILE ,B ,Q,7.68,7.68,6.90,6.90,6.90,7.17,2,12,84.00,
532745,INDICAP     ,X ,Q,24.00,29.90,23.15,29.55,29.90,27.45,52,9869,284465.00,
532746,UNITY INFRA ,Z ,Q,0.44,0.44,0.44,0.44,0.44,0.44,1,50,22.00,
532748,PRIME FOCUS ,B ,Q,42.00,42.00,38.40,38.50,38.40,38.90,97,4501,177460.00,
532749,ALLCARGO    ,B ,Q,92.95,94.75,89.00,92.20,93.00,93.05,422,14531,1332115.00,
532754,GMR INFRASTR,A ,Q,14.88,14.97,14.79,14.82,14.81,14.73,285,398713,5925382.00,
532755,TECH MAH    ,A ,Q,653.90,679.85,650.00,671.00,671.00,645.40,3823,153909,102719542.00,
532756,MAHINDCIE   ,A ,Q,172.30,180.35,170.40,176.20,176.20,173.75,392,4220,739681.00,
532757,VOLTAMP TRAN,B ,Q,991.00,999.00,991.00,998.50,998.30,977.55,18,250,249508.00,
532759,ATLANTA     ,B ,Q,7.42,8.14,7.42,7.86,7.70,7.80,44,7294,57466.00,
532760,DEEP INDS   ,B ,Q,106.00,112.80,104.00,111.00,112.80,105.70,180,5057,541910.00,
532761,HOV SERVICES,B ,Q,83.50,87.90,83.05,87.90,87.90,83.75,151,2626,228567.00,
532762,ACTION CONST,B ,Q,72.90,72.90,67.05,68.75,69.50,71.55,206,13042,906956.00,
532764,GEECEE      ,B ,Q,82.00,83.00,81.00,81.80,81.00,83.85,39,1524,125161.00,
532766,RICHA IND   ,Z ,Q,1.09,1.09,1.09,1.09,1.09,1.11,3,1150,1253.00,
532767,GAYATRI PROJ,B ,Q,131.50,132.90,131.25,132.80,131.40,132.60,13,140,18517.00,
532768,FIEM INDS   ,B ,Q,380.00,381.60,370.00,377.50,377.50,374.50,55,21185,7943674.00,
532771,JHS SVEN    ,B ,Q,16.05,17.85,16.05,16.95,16.75,16.40,67,14898,255870.00,
532772,DCBBANK     ,A ,Q,190.10,194.65,178.35,192.50,191.00,190.50,5368,246091,45837722.00,
532773,GLOBAL VECT ,B ,Q,40.20,43.30,40.20,43.30,43.30,41.25,16,360,15573.00,
532775,GTL INFRAST ,B ,Q,0.66,0.66,0.63,0.63,0.63,0.66,50,211351,135309.00,
532776,SHIVAM AUTO ,B ,Q,19.50,19.50,17.25,19.20,19.10,18.00,81,6450,119286.00,
532777,INFO EDGE   ,A ,Q,2146.95,2185.00,2140.00,2147.65,2147.65,2151.20,430,2525,5449766.00,
532779,TORNT POWER ,A ,Q,288.75,304.55,285.85,295.60,296.40,284.15,3123,248627,73673712.00,
532780,PARSVNATH   ,T ,Q,3.21,3.53,3.21,3.52,3.53,3.37,50,6660,22782.00,
532782,SUTLEJ TEXT ,B ,Q,28.15,29.00,26.55,26.90,27.25,27.10,86,5502,153771.00,
532783,DAAWAT      ,B ,Q,18.30,19.15,18.10,18.85,18.75,18.25,193,35550,664751.00,
532784,SOBHA       ,A ,Q,498.45,518.20,498.45,507.80,507.80,501.65,595,5747,2925877.00,
532785,RUCHIRA PAP ,B ,Q,69.40,73.80,68.20,73.40,73.40,67.80,88,4236,298989.00,
532788,XLENERGY    ,T ,Q,0.65,0.65,0.60,0.60,0.60,0.62,3,1812,1177.00,
532790,TANLA       ,B ,Q,47.80,52.80,47.80,52.15,52.15,50.30,762,98011,4950625.00,
532794,ZEEMEDIA    ,B ,Q,10.98,11.60,10.76,11.01,11.04,10.92,154,46485,507666.00,
532795,SITINET     ,B ,Q,1.82,1.99,1.82,1.98,1.99,1.91,85,73947,142272.00,
532796,LUMAX TECH  ,B ,Q,75.00,76.50,74.00,76.30,76.50,73.30,41,6129,455705.00,
532797,AUTOIND     ,B ,Q,40.00,40.00,35.25,36.85,36.85,34.95,126,7852,293019.00,
532798,NTWK MED INV,A ,Q,20.55,20.95,19.90,20.20,20.20,20.15,83,13193,268361.00,
532799,HUBTOWN     ,B ,Q,14.76,15.20,14.75,15.20,15.20,13.82,44,6229,94013.00,
532800,TV18BRDCST  ,A ,Q,19.80,20.70,19.80,20.50,20.70,20.00,200,160042,3266064.00,
532801,CAMBRIDGE   ,B ,Q,28.45,29.00,28.45,28.85,29.00,27.85,3,35,1009.00,
532804,TECHNOCRAFT ,B ,Q,310.00,337.00,307.85,327.50,323.80,305.30,73,172,56251.00,
532805,REDINGTON   ,A ,Q,95.80,99.45,95.65,97.00,97.00,96.60,133,3640,352066.00,
532806,AI CHAMPDNY ,XT,Q,8.10,8.10,8.10,8.10,8.10,8.10,1,200,1620.00,
532807,CINELINE    ,B ,Q,27.00,27.50,26.70,27.10,27.05,26.55,20,966,26213.00,
532808,PGIL        ,B ,Q,144.00,145.00,140.00,144.95,144.95,144.35,54,854,121722.00,
532809,FSL         ,A ,Q,48.45,48.60,47.35,47.85,47.85,48.00,469,103812,4976794.00,
532810,POWER FINAN ,A ,Q,104.05,108.20,104.00,107.30,107.30,104.35,1876,322146,34514608.00,
532811,AHLUWALIA CO,B ,Q,270.50,290.00,270.45,288.40,287.00,277.55,45,300,84985.00,
532812,TRANSWARRANT,B ,Q,4.36,4.36,4.36,4.36,4.36,4.17,2,75,327.00,
532813,C & C CONSTR,Z ,Q,5.30,5.30,5.30,5.30,5.30,5.51,1,54,286.00,
532814,INDIAN BANK ,A ,Q,191.00,202.70,190.75,200.10,198.55,189.90,2045,189174,37543882.00,
532815,SMS PHARMACE,B ,Q,48.00,48.00,48.00,48.00,48.00,48.00,1,50,2400.00,
532817,ORIENTAL    ,B ,Q,13.50,13.50,13.00,13.00,13.00,13.10,7,3001,39615.00,
532819,MINDTREE LTD,A ,Q,708.00,720.00,705.00,711.65,711.65,707.50,633,19378,13782768.00,
532822,IDEA        ,A ,Q,5.93,6.04,5.51,5.65,5.65,6.01,16281,22860276,131878443.00,
532826,RAJ TELE    ,Z ,Q,36.10,38.95,36.10,38.95,38.95,38.00,3,26,941.00,
532827,PAGE INDUSTR,A ,Q,18171.00,18663.80,18171.00,18593.75,18510.00,18155.40,309,663,12314407.00,
532828,AMD INDUS   ,B ,Q,12.02,14.25,12.02,13.45,13.45,12.80,22,1430,19594.00,
532829,LAWRESHWAR  ,X ,Q,17.00,20.00,16.20,19.05,20.00,17.50,47,4597,87722.00,
532830,ASTRAL POLY ,A ,Q,1206.00,1236.40,1203.00,1229.05,1226.80,1213.90,480,12526,15102373.00,
532832,INDBUL REAL ,A ,Q,78.65,85.75,78.55,83.85,83.85,79.90,5327,1131537,95127845.00,
532834,CAMLINFINE  ,B ,Q,59.00,65.75,59.00,64.50,64.50,59.80,2592,139432,8897106.00,
532835,ICRA        ,B ,Q,2973.90,2976.60,2973.90,2976.60,2976.60,2973.90,2,2,5950.00,
532839,DISH TV     ,A ,Q,22.40,24.20,22.10,23.35,23.35,23.05,2342,2035679,46639421.00,
532841,SAHYA INDU  ,X ,Q,137.90,138.00,133.50,136.75,137.00,132.75,52,2665,361388.00,
532842,SREE RAYALA ,B ,Q,93.05,94.45,88.30,92.50,92.50,89.05,6,29,2625.00,
532843,FORTIS      ,A ,Q,118.10,121.05,116.10,120.45,121.05,116.05,330,27980,3302335.00,
532847,HILTON MET  ,B ,Q,10.00,10.50,10.00,10.35,10.35,10.00,8,425,4387.00,
532848,DELTA CORP  ,A ,Q,144.00,149.20,143.50,145.35,145.35,144.60,1657,680380,99253914.00,
532850,MIC ELECTRON,T ,Q,0.58,0.58,0.58,0.58,0.58,0.61,1,366,212.00,
532851,INSECTCID   ,B ,Q,617.95,640.00,617.95,629.25,634.00,619.70,183,2492,1568393.00,
532852,MCD HOLDING ,B ,Q,16.10,16.50,16.00,16.00,16.00,16.00,4,221,3638.00,
532853,ASAHI SONG  ,B ,Q,109.40,120.75,108.20,120.75,120.75,115.00,17,212,24512.00,
532854,NITIN FIRE  ,B ,Q,0.33,0.33,0.33,0.33,0.33,0.34,6,4771,1574.00,
532856,TIME TECHNO ,A ,Q,75.30,76.50,73.05,76.05,76.05,77.10,226,20870,1571335.00,
532859,HGSL        ,B ,Q,584.95,585.00,580.05,582.25,580.05,589.85,10,25,14597.00,
532864,NELCAST     ,B ,Q,33.50,37.40,33.50,36.95,36.85,34.45,64,4252,154384.00,
532865,MEGHMANI    ,A ,Q,47.40,50.50,46.50,49.60,49.45,47.55,605,75766,3687338.00,
532866,QUINTEGRA SO,T ,Q,0.58,0.58,0.58,0.58,0.58,0.56,3,1222,708.00,
532867,V2RETAIL    ,B ,Q,128.50,129.90,124.15,124.85,126.50,124.45,51,743,94323.00,
532868,DLF LIMITED ,A ,Q,165.25,169.85,163.00,168.45,167.70,164.90,5097,560516,93426017.00,
532869,TARMAT      ,B ,Q,26.95,26.95,25.35,25.35,25.35,24.50,5,124,3211.00,
532871,CELESTIAL   ,B ,Q,3.46,3.71,3.46,3.69,3.68,3.54,28,11224,39607.00,
532872,SUNPHA ADV  ,A ,Q,151.05,159.00,151.05,154.65,154.65,152.40,739,40112,6271608.00,
532873,HOUSING DEV ,A ,Q,10.55,11.72,10.55,11.41,11.41,11.04,599,229931,2614603.00,
532874,SURYACHAKRA ,Z ,Q,0.19,0.19,0.19,0.19,0.19,0.19,6,9944,1889.00,
532875,ALLIED DIGIT,B ,Q,10.45,11.60,10.45,11.60,11.37,10.55,42,10566,119692.00,
532878,ALPA LAB    ,B ,Q,15.00,15.00,14.30,14.90,14.70,14.60,54,7151,106213.00,
532879,SIR SHADI LA,XT,Q,28.40,28.40,28.40,28.40,28.40,29.55,1,1,28.00,
532880,OMAXE LTD   ,A ,Q,200.85,200.85,197.10,197.25,197.25,198.25,665,84338,16720656.00,
532884,REFEX       ,T ,Q,76.15,76.15,76.15,76.15,76.15,80.15,129,26077,1985763.00,
532885,CENTRAL BK  ,A ,Q,17.00,17.60,16.90,17.40,17.40,17.05,187,36108,627412.00,
532886,SEL MANUF   ,B ,Q,0.70,0.74,0.69,0.69,0.69,0.71,12,3730,2642.00,
532887,NTL         ,T ,Q,0.58,0.64,0.58,0.64,0.64,0.61,3,1120,709.00,
532888,ASIAN GRANIT,B ,Q,200.00,221.90,200.00,212.70,212.70,200.95,2396,59484,12666360.00,
532889,K.P.R. MILL ,A ,Q,546.20,555.60,541.25,542.85,541.25,539.70,27,144,78441.00,
532890,TAKE SOLUT  ,A ,Q,95.10,97.90,93.75,95.20,94.75,94.95,95,4141,393947.00,
532891,PURAVANKARA ,B ,Q,59.35,61.00,54.35,59.10,58.95,59.25,301,26654,1589693.00,
532892,MOTILALOFS  ,A ,Q,502.60,514.70,501.00,508.35,504.70,499.45,126,1970,1001308.00,
532893,VTM LTD     ,X ,Q,23.05,24.40,23.05,24.10,24.20,24.15,15,874,20637.00,
532894,IWIND ENERGY,B ,Q,3.08,3.35,3.08,3.11,3.09,3.08,26,9270,29324.00,
532895,NAGREKA CAP ,B ,Q,5.14,6.93,5.14,5.97,6.45,6.32,23,13265,81626.00,
532896,MAGNUM VENT ,T ,Q,3.95,3.95,3.80,3.95,3.95,4.00,6,1900,7430.00,
532898,POWER GRID  ,A ,Q,200.90,202.40,196.35,198.10,198.10,201.15,1525,164380,32687829.00,
532899,KAVERI SEED ,A ,Q,436.00,437.50,424.25,425.60,424.25,429.45,2268,118395,51090632.00,
532900,PAISALO     ,B ,Q,404.00,409.95,400.00,402.00,402.00,413.45,19,228,91593.00,
532904,SUPREME INFR,B ,Q,17.65,17.65,16.90,17.00,17.00,17.65,7,2700,46215.00,
532907,ILFSENGG    ,Z ,Q,3.99,4.08,3.80,3.80,3.80,3.99,13,2012,7719.00,
532911,PARLE SOFTWR,X ,Q,16.85,16.85,16.85,16.85,16.85,16.55,5,690,11626.00,
532914,ARCOTECH LTD,B ,Q,2.18,2.28,2.10,2.28,2.28,2.18,17,18937,42325.00,
532915,RELIGARE ENT,B ,Q,33.10,33.50,31.60,31.75,31.75,33.25,67,5622,183443.00,
532920,EMPEE DIST  ,Z ,Q,7.45,7.50,7.45,7.50,7.50,7.15,17,4012,30039.00,
532921,ADANI PORTS ,A ,Q,360.00,378.50,360.00,376.95,376.95,368.15,1620,145702,54420208.00,
532922,EDELWEISS   ,A ,Q,140.80,144.05,140.30,142.85,143.00,143.50,857,46675,6664126.00,
532923,RGL         ,B ,Q,205.00,209.65,191.45,202.50,202.50,203.50,69,1932,393685.00,
532924,KOLTEPATIL  ,B ,Q,210.65,242.00,208.05,234.30,229.00,208.10,3224,85863,19929912.00,
532925,KAUSHAL INFR,T ,Q,0.44,0.44,0.44,0.44,0.44,0.42,4,17000,7480.00,
532926,JYOTHYLAB   ,A ,Q,156.85,159.40,154.40,157.10,156.50,155.25,181,3652,574225.00,
532927,ECLERX      ,A ,Q,503.95,520.50,503.95,512.20,513.20,513.10,208,2071,1061195.00,
532928,TRIL        ,B ,Q,9.44,9.44,8.86,9.25,9.25,8.82,21,6232,57011.00,
532929,BRIGADE     ,B ,Q,270.00,278.60,262.50,272.45,278.20,268.70,146,2667,717726.00,
532930,BGR ENERGY  ,B ,Q,38.50,40.95,38.50,40.55,40.70,38.75,143,15471,614054.00,
532931,BURNPUR     ,T ,Q,1.15,1.15,1.15,1.15,1.15,1.10,1,6,6.00,
532932,MANAKSIA LTD,B ,Q,31.00,32.00,31.00,31.65,31.50,31.45,4,221,6982.00,
532933,PORWAL AUTO ,X ,Q,18.80,19.20,18.00,19.00,19.00,18.45,66,4656,88208.00,
532934,PPAP        ,B ,Q,158.15,170.90,158.00,160.40,162.40,159.90,30,215,34662.00,
532935,ARIES AGRO  ,B ,Q,45.75,47.40,45.60,47.10,47.40,45.65,17,585,27247.00,
532937,KUANTUM     ,X ,Q,345.75,357.70,345.00,353.35,345.15,350.85,26,299,104849.00,
532939,RPOWER      ,A ,Q,3.64,3.87,3.60,3.73,3.73,3.65,5242,2103357,7900111.00,
532940,J KUMAR INFR,B ,Q,119.05,134.00,119.05,129.65,130.00,118.90,120,4017,511178.00,
532941,CORDS CABLE ,B ,Q,42.90,42.90,39.55,40.50,40.30,40.10,129,6773,277523.00,
532942,KNR CONST   ,A ,Q,259.65,264.35,253.15,257.00,257.00,262.85,108,2275,585894.00,
